,t,k,y,u,v
312988,A4101_出生数,島根県,1992年度,人,7081
312989,A4101_出生数,島根県,1993年度,人,6959
312990,A4101_出生数,島根県,1994年度,人,7068
312991,A4101_出生数,島根県,1995年度,人,6764
312992,A4101_出生数,島根県,1996年度,人,6828
312993,A4101_出生数,島根県,1997年度,人,6518
312994,A4101_出生数,島根県,1998年度,人,6491
312995,A4101_出生数,島根県,1999年度,人,6394
312996,A4101_出生数,島根県,2000年度,人,6522
312997,A4101_出生数,島根県,2001年度,人,6640
312998,A4101_出生数,島根県,2002年度,人,6318
312999,A4101_出生数,島根県,2003年度,人,6092
313000,A4101_出生数,島根県,2004年度,人,6104
313001,A4101_出生数,島根県,2005年度,人,5697
313002,A4101_出生数,島根県,2006年度,人,6011
313003,A4101_出生数,島根県,2007年度,人,5914
313004,A4101_出生数,島根県,2008年度,人,5685
313005,A4101_出生数,島根県,2009年度,人,5601
313006,A4101_出生数,島根県,2010年度,人,5756
313007,A4101_出生数,島根県,2011年度,人,5582
313008,A4101_出生数,島根県,2012年度,人,5585
313009,A4101_出生数,島根県,2013年度,人,5534
313010,A4101_出生数,島根県,2014年度,人,5359
313011,A4101_出生数,島根県,2015年度,人,5551
313012,A4101_出生数,島根県,2016年度,人,5300
313013,A4101_出生数,島根県,2017年度,人,5109
313014,A4101_出生数,島根県,2018年度,人,4887
313015,A4101_出生数,島根県,2019年度,人,4594
313016,A4101_出生数,島根県,2020年度,人,4473
313017,A4101_出生数,岡山県,1980年度,人,24463
313018,A4101_出生数,岡山県,1981年度,人,23392
313019,A4101_出生数,岡山県,1982年度,人,23594
313020,A4101_出生数,岡山県,1983年度,人,23836
313021,A4101_出生数,岡山県,1984年度,人,23645
313022,A4101_出生数,岡山県,1985年度,人,22698
313023,A4101_出生数,岡山県,1986年度,人,21934
313024,A4101_出生数,岡山県,1987年度,人,21225
313025,A4101_出生数,岡山県,1988年度,人,20355
313026,A4101_出生数,岡山県,1989年度,人,19404
313027,A4101_出生数,岡山県,1990年度,人,19117
313028,A4101_出生数,岡山県,1991年度,人,18768
313029,A4101_出生数,岡山県,1992年度,人,18823
313030,A4101_出生数,岡山県,1993年度,人,18348
313031,A4101_出生数,岡山県,1994年度,人,19085
313032,A4101_出生数,岡山県,1995年度,人,18622
313033,A4101_出生数,岡山県,1996年度,人,19143
313034,A4101_出生数,岡山県,1997年度,人,19154
313035,A4101_出生数,岡山県,1998年度,人,19204
313036,A4101_出生数,岡山県,1999年度,人,18771
313037,A4101_出生数,岡山県,2000年度,人,19059
313038,A4101_出生数,岡山県,2001年度,人,18797
313039,A4101_出生数,岡山県,2002年度,人,18509
313040,A4101_出生数,岡山県,2003年度,人,17770
313041,A4101_出生数,岡山県,2004年度,人,17655
313042,A4101_出生数,岡山県,2005年度,人,16688
313043,A4101_出生数,岡山県,2006年度,人,17279
313044,A4101_出生数,岡山県,2007年度,人,17099
313045,A4101_出生数,岡山県,2008年度,人,17044
313046,A4101_出生数,岡山県,2009年度,人,16387
313047,A4101_出生数,岡山県,2010年度,人,16759
313048,A4101_出生数,岡山県,2011年度,人,16635
313049,A4101_出生数,岡山県,2012年度,人,16279
313050,A4101_出生数,岡山県,2013年度,人,16210
313051,A4101_出生数,岡山県,2014年度,人,15837
313052,A4101_出生数,岡山県,2015年度,人,15599
313053,A4101_出生数,岡山県,2016年度,人,15477
313054,A4101_出生数,岡山県,2017年度,人,14910
313055,A4101_出生数,岡山県,2018年度,人,14485
313056,A4101_出生数,岡山県,2019年度,人,13695
313057,A4101_出生数,岡山県,2020年度,人,13521
313058,A4101_出生数,広島県,1980年度,人,37360
313059,A4101_出生数,広島県,1981年度,人,35522
313060,A4101_出生数,広島県,1982年度,人,35798
313061,A4101_出生数,広島県,1983年度,人,35290
313062,A4101_出生数,広島県,1984年度,人,34711
313063,A4101_出生数,広島県,1985年度,人,33501
313064,A4101_出生数,広島県,1986年度,人,32774
313065,A4101_出生数,広島県,1987年度,人,31410
313066,A4101_出生数,広島県,1988年度,人,30356
313067,A4101_出生数,広島県,1989年度,人,29075
313068,A4101_出生数,広島県,1990年度,人,28857
313069,A4101_出生数,広島県,1991年度,人,28451
313070,A4101_出生数,広島県,1992年度,人,28410
313071,A4101_出生数,広島県,1993年度,人,28045
313072,A4101_出生数,広島県,1994年度,人,28898
313073,A4101_出生数,広島県,1995年度,人,27609
313074,A4101_出生数,広島県,1996年度,人,28081
313075,A4101_出生数,広島県,1997年度,人,27942
313076,A4101_出生数,広島県,1998年度,人,27914
313077,A4101_出生数,広島県,1999年度,人,27119
313078,A4101_出生数,広島県,2000年度,人,27384
313079,A4101_出生数,広島県,2001年度,人,27328
313080,A4101_出生数,広島県,2002年度,人,26508
313081,A4101_出生数,広島県,2003年度,人,26285
313082,A4101_出生数,広島県,2004年度,人,25734
313083,A4101_出生数,広島県,2005年度,人,24740
313084,A4101_出生数,広島県,2006年度,人,25330
313085,A4101_出生数,広島県,2007年度,人,25887
313086,A4101_出生数,広島県,2008年度,人,25560
313087,A4101_出生数,広島県,2009年度,人,25596
313088,A4101_出生数,広島県,2010年度,人,25546
313089,A4101_出生数,広島県,2011年度,人,25469
313090,A4101_出生数,広島県,2012年度,人,24846
313091,A4101_出生数,広島県,2013年度,人,24713
313092,A4101_出生数,広島県,2014年度,人,23775
313093,A4101_出生数,広島県,2015年度,人,23678
313094,A4101_出生数,広島県,2016年度,人,22736
313095,A4101_出生数,広島県,2017年度,人,22150
313096,A4101_出生数,広島県,2018年度,人,21363
313097,A4101_出生数,広島県,2019年度,人,20034
313098,A4101_出生数,広島県,2020年度,人,19606
313099,A4101_出生数,山口県,1980年度,人,19798
313100,A4101_出生数,山口県,1981年度,人,19109
313101,A4101_出生数,山口県,1982年度,人,18780
313102,A4101_出生数,山口県,1983年度,人,18563
313103,A4101_出生数,山口県,1984年度,人,18335
313104,A4101_出生数,山口県,1985年度,人,17674
313105,A4101_出生数,山口県,1986年度,人,16860
313106,A4101_出生数,山口県,1987年度,人,15993
313107,A4101_出生数,山口県,1988年度,人,15202
313108,A4101_出生数,山口県,1989年度,人,14459
313109,A4101_出生数,山口県,1990年度,人,13729
313110,A4101_出生数,山口県,1991年度,人,13956
313111,A4101_出生数,山口県,1992年度,人,13512
313112,A4101_出生数,山口県,1993年度,人,13476
313113,A4101_出生数,山口県,1994年度,人,13944
313114,A4101_出生数,山口県,1995年度,人,13240
313115,A4101_出生数,山口県,1996年度,人,13351
313116,A4101_出生数,山口県,1997年度,人,13226
313117,A4101_出生数,山口県,1998年度,人,13275
313118,A4101_出生数,山口県,1999年度,人,13138
313119,A4101_出生数,山口県,2000年度,人,13121
313120,A4101_出生数,山口県,2001年度,人,12989
313121,A4101_出生数,山口県,2002年度,人,12578
313122,A4101_出生数,山口県,2003年度,人,12166
313123,A4101_出生数,山口県,2004年度,人,12020
313124,A4101_出生数,山口県,2005年度,人,11514
313125,A4101_出生数,山口県,2006年度,人,11692
313126,A4101_出生数,山口県,2007年度,人,11714
313127,A4101_出生数,山口県,2008年度,人,11560
313128,A4101_出生数,山口県,2009年度,人,11312
313129,A4101_出生数,山口県,2010年度,人,11551
313130,A4101_出生数,山口県,2011年度,人,11222
313131,A4101_出生数,山口県,2012年度,人,10797
313132,A4101_出生数,山口県,2013年度,人,10705
313133,A4101_出生数,山口県,2014年度,人,10197
313134,A4101_出生数,山口県,2015年度,人,10360
313135,A4101_出生数,山口県,2016年度,人,9844
313136,A4101_出生数,山口県,2017年度,人,9455
313137,A4101_出生数,山口県,2018年度,人,8987
313138,A4101_出生数,山口県,2019年度,人,8771
313139,A4101_出生数,山口県,2020年度,人,8203
313140,A4101_出生数,徳島県,1980年度,人,10544
313141,A4101_出生数,徳島県,1981年度,人,10349
313142,A4101_出生数,徳島県,1982年度,人,10262
313143,A4101_出生数,徳島県,1983年度,人,10258
313144,A4101_出生数,徳島県,1984年度,人,10067
313145,A4101_出生数,徳島県,1985年度,人,9708
313146,A4101_出生数,徳島県,1986年度,人,9239
313147,A4101_出生数,徳島県,1987年度,人,8701
313148,A4101_出生数,徳島県,1988年度,人,8761
313149,A4101_出生数,徳島県,1989年度,人,8091
313150,A4101_出生数,徳島県,1990年度,人,7943
313151,A4101_出生数,徳島県,1991年度,人,7731
313152,A4101_出生数,徳島県,1992年度,人,7447
313153,A4101_出生数,徳島県,1993年度,人,7388
313154,A4101_出生数,徳島県,1994年度,人,7412
313155,A4101_出生数,徳島県,1995年度,人,7472
313156,A4101_出生数,徳島県,1996年度,人,7390
313157,A4101_出生数,徳島県,1997年度,人,7176
313158,A4101_出生数,徳島県,1998年度,人,7255
313159,A4101_出生数,徳島県,1999年度,人,7135
313160,A4101_出生数,徳島県,2000年度,人,7224
313161,A4101_出生数,徳島県,2001年度,人,7038
313162,A4101_出生数,徳島県,2002年度,人,6836
313163,A4101_出生数,徳島県,2003年度,人,6556
313164,A4101_出生数,徳島県,2004年度,人,6493
313165,A4101_出生数,徳島県,2005年度,人,5913
313166,A4101_出生数,徳島県,2006年度,人,6257
313167,A4101_出生数,徳島県,2007年度,人,6011
313168,A4101_出生数,徳島県,2008年度,人,5893
313169,A4101_出生数,徳島県,2009年度,人,5898
313170,A4101_出生数,徳島県,2010年度,人,5904
313171,A4101_出生数,徳島県,2011年度,人,5914
313172,A4101_出生数,徳島県,2012年度,人,5744
313173,A4101_出生数,徳島県,2013年度,人,5666
313174,A4101_出生数,徳島県,2014年度,人,5502
313175,A4101_出生数,徳島県,2015年度,人,5586
313176,A4101_出生数,徳島県,2016年度,人,5346
313177,A4101_出生数,徳島県,2017年度,人,5182
313178,A4101_出生数,徳島県,2018年度,人,4998
313179,A4101_出生数,徳島県,2019年度,人,4554
313180,A4101_出生数,徳島県,2020年度,人,4521
313181,A4101_出生数,香川県,1980年度,人,12993
313182,A4101_出生数,香川県,1981年度,人,12261
313183,A4101_出生数,香川県,1982年度,人,12270
313184,A4101_出生数,香川県,1983年度,人,12176
313185,A4101_出生数,香川県,1984年度,人,12068
313186,A4101_出生数,香川県,1985年度,人,11529
313187,A4101_出生数,香川県,1986年度,人,11242
313188,A4101_出生数,香川県,1987年度,人,10786
313189,A4101_出生数,香川県,1988年度,人,10482
313190,A4101_出生数,香川県,1989年度,人,9827
313191,A4101_出生数,香川県,1990年度,人,9555
313192,A4101_出生数,香川県,1991年度,人,9384
313193,A4101_出生数,香川県,1992年度,人,9406
313194,A4101_出生数,香川県,1993年度,人,9048
313195,A4101_出生数,香川県,1994年度,人,9555
313196,A4101_出生数,香川県,1995年度,人,9301
313197,A4101_出生数,香川県,1996年度,人,9311
313198,A4101_出生数,香川県,1997年度,人,9511
313199,A4101_出生数,香川県,1998年度,人,9664
313200,A4101_出生数,香川県,1999年度,人,9651
313201,A4101_出生数,香川県,2000年度,人,9808
313202,A4101_出生数,香川県,2001年度,人,9472
313203,A4101_出生数,香川県,2002年度,人,9438
313204,A4101_出生数,香川県,2003年度,人,9123
313205,A4101_出生数,香川県,2004年度,人,9068
313206,A4101_出生数,香川県,2005年度,人,8686
313207,A4101_出生数,香川県,2006年度,人,8664
313208,A4101_出生数,香川県,2007年度,人,8701
313209,A4101_出生数,香川県,2008年度,人,8600
313210,A4101_出生数,香川県,2009年度,人,8366
313211,A4101_出生数,香川県,2010年度,人,8397
313212,A4101_出生数,香川県,2011年度,人,8311
313213,A4101_出生数,香川県,2012年度,人,8161
313214,A4101_出生数,香川県,2013年度,人,8059
313215,A4101_出生数,香川県,2014年度,人,7745
313216,A4101_出生数,香川県,2015年度,人,7719
313217,A4101_出生数,香川県,2016年度,人,7510
313218,A4101_出生数,香川県,2017年度,人,7387
313219,A4101_出生数,香川県,2018年度,人,6899
313220,A4101_出生数,香川県,2019年度,人,6631
313221,A4101_出生数,香川県,2020年度,人,6179
313222,A4101_出生数,愛媛県,1980年度,人,19721
313223,A4101_出生数,愛媛県,1981年度,人,19236
313224,A4101_出生数,愛媛県,1982年度,人,18821
313225,A4101_出生数,愛媛県,1983年度,人,18611
313226,A4101_出生数,愛媛県,1984年度,人,18354
313227,A4101_出生数,愛媛県,1985年度,人,17644
313228,A4101_出生数,愛媛県,1986年度,人,17226
313229,A4101_出生数,愛媛県,1987年度,人,16346
313230,A4101_出生数,愛媛県,1988年度,人,15942
313231,A4101_出生数,愛媛県,1989年度,人,15183
313232,A4101_出生数,愛媛県,1990年度,人,14612
313233,A4101_出生数,愛媛県,1991年度,人,14446
313234,A4101_出生数,愛媛県,1992年度,人,14387
313235,A4101_出生数,愛媛県,1993年度,人,14003
313236,A4101_出生数,愛媛県,1994年度,人,14195
313237,A4101_出生数,愛媛県,1995年度,人,13849
313238,A4101_出生数,愛媛県,1996年度,人,13739
313239,A4101_出生数,愛媛県,1997年度,人,13710
313240,A4101_出生数,愛媛県,1998年度,人,13606
313241,A4101_出生数,愛媛県,1999年度,人,13046
313242,A4101_出生数,愛媛県,2000年度,人,13207
313243,A4101_出生数,愛媛県,2001年度,人,13006
313244,A4101_出生数,愛媛県,2002年度,人,12488
313245,A4101_出生数,愛媛県,2003年度,人,12534
313246,A4101_出生数,愛媛県,2004年度,人,12057
313247,A4101_出生数,愛媛県,2005年度,人,11528
313248,A4101_出生数,愛媛県,2006年度,人,11752
313249,A4101_出生数,愛媛県,2007年度,人,11753
313250,A4101_出生数,愛媛県,2008年度,人,11561
313251,A4101_出生数,愛媛県,2009年度,人,11507
313252,A4101_出生数,愛媛県,2010年度,人,11427
313253,A4101_出生数,愛媛県,2011年度,人,11329
313254,A4101_出生数,愛媛県,2012年度,人,11130
313255,A4101_出生数,愛媛県,2013年度,人,10696
313256,A4101_出生数,愛媛県,2014年度,人,10399
313257,A4101_出生数,愛媛県,2015年度,人,10146
313258,A4101_出生数,愛媛県,2016年度,人,9911
313259,A4101_出生数,愛媛県,2017年度,人,9569
313260,A4101_出生数,愛媛県,2018年度,人,9330
313261,A4101_出生数,愛媛県,2019年度,人,8446
313262,A4101_出生数,愛媛県,2020年度,人,8102
313263,A4101_出生数,高知県,1980年度,人,9378
313264,A4101_出生数,高知県,1981年度,人,10179
313265,A4101_出生数,高知県,1982年度,人,9804
313266,A4101_出生数,高知県,1983年度,人,9863
313267,A4101_出生数,高知県,1984年度,人,9687
313268,A4101_出生数,高知県,1985年度,人,9350
313269,A4101_出生数,高知県,1986年度,人,8936
313270,A4101_出生数,高知県,1987年度,人,8405
313271,A4101_出生数,高知県,1988年度,人,8146
313272,A4101_出生数,高知県,1989年度,人,7618
313273,A4101_出生数,高知県,1990年度,人,7182
313274,A4101_出生数,高知県,1991年度,人,7371
313275,A4101_出生数,高知県,1992年度,人,7147
313276,A4101_出生数,高知県,1993年度,人,7363
313277,A4101_出生数,高知県,1994年度,人,7305
313278,A4101_出生数,高知県,1995年度,人,6939
313279,A4101_出生数,高知県,1996年度,人,7185
313280,A4101_出生数,高知県,1997年度,人,6807
313281,A4101_出生数,高知県,1998年度,人,6761
313282,A4101_出生数,高知県,1999年度,人,6649
313283,A4101_出生数,高知県,2000年度,人,6811
313284,A4101_出生数,高知県,2001年度,人,6736
313285,A4101_出生数,高知県,2002年度,人,6513
313286,A4101_出生数,高知県,2003年度,人,6244
313287,A4101_出生数,高知県,2004年度,人,6084
313288,A4101_出生数,高知県,2005年度,人,5916
313289,A4101_出生数,高知県,2006年度,人,6015
313290,A4101_出生数,高知県,2007年度,人,5717
313291,A4101_出生数,高知県,2008年度,人,5788
313292,A4101_出生数,高知県,2009年度,人,5415
313293,A4101_出生数,高知県,2010年度,人,5518
313294,A4101_出生数,高知県,2011年度,人,5244
313295,A4101_出生数,高知県,2012年度,人,5266
313296,A4101_出生数,高知県,2013年度,人,5266
313297,A4101_出生数,高知県,2014年度,人,5015
313298,A4101_出生数,高知県,2015年度,人,5052
313299,A4101_出生数,高知県,2016年度,人,4779
313300,A4101_出生数,高知県,2017年度,人,4837
313301,A4101_出生数,高知県,2018年度,人,4559
313302,A4101_出生数,高知県,2019年度,人,4270
313303,A4101_出生数,高知県,2020年度,人,4082
313304,A4101_出生数,福岡県,1980年度,人,64404
313305,A4101_出生数,福岡県,1981年度,人,62929
313306,A4101_出生数,福岡県,1982年度,人,62757
313307,A4101_出生数,福岡県,1983年度,人,61958
313308,A4101_出生数,福岡県,1984年度,人,61471
313309,A4101_出生数,福岡県,1985年度,人,58837
313310,A4101_出生数,福岡県,1986年度,人,56926
313311,A4101_出生数,福岡県,1987年度,人,53464
313312,A4101_出生数,福岡県,1988年度,人,51754
313313,A4101_出生数,福岡県,1989年度,人,49835
313314,A4101_出生数,福岡県,1990年度,人,48164
313315,A4101_出生数,福岡県,1991年度,人,48822
313316,A4101_出生数,福岡県,1992年度,人,47579
313317,A4101_出生数,福岡県,1993年度,人,46769
313318,A4101_出生数,福岡県,1994年度,人,48952
313319,A4101_出生数,福岡県,1995年度,人,46849
313320,A4101_出生数,福岡県,1996年度,人,47948
313321,A4101_出生数,福岡県,1997年度,人,47539
313322,A4101_出生数,福岡県,1998年度,人,47811
313323,A4101_出生数,福岡県,1999年度,人,46682
313324,A4101_出生数,福岡県,2000年度,人,47290
313325,A4101_出生数,福岡県,2001年度,人,46985
313326,A4101_出生数,福岡県,2002年度,人,46443
313327,A4101_出生数,福岡県,2003年度,人,45035
313328,A4101_出生数,福岡県,2004年度,人,45143
313329,A4101_出生数,福岡県,2005年度,人,43421
313330,A4101_出生数,福岡県,2006年度,人,45304
313331,A4101_出生数,福岡県,2007年度,人,46393
313332,A4101_出生数,福岡県,2008年度,人,46695
313333,A4101_出生数,福岡県,2009年度,人,46084
313334,A4101_出生数,福岡県,2010年度,人,46818
313335,A4101_出生数,福岡県,2011年度,人,46220
313336,A4101_出生数,福岡県,2012年度,人,45815
313337,A4101_出生数,福岡県,2013年度,人,45897
313338,A4101_出生数,福岡県,2014年度,人,45203
313339,A4101_出生数,福岡県,2015年度,人,45235
313340,A4101_出生数,福岡県,2016年度,人,44033
313341,A4101_出生数,福岡県,2017年度,人,43438
313342,A4101_出生数,福岡県,2018年度,人,42008
313343,A4101_出生数,福岡県,2019年度,人,39754
313344,A4101_出生数,福岡県,2020年度,人,38966
313345,A4101_出生数,佐賀県,1980年度,人,12466
313346,A4101_出生数,佐賀県,1981年度,人,11948
313347,A4101_出生数,佐賀県,1982年度,人,12163
313348,A4101_出生数,佐賀県,1983年度,人,11976
313349,A4101_出生数,佐賀県,1984年度,人,11893
313350,A4101_出生数,佐賀県,1985年度,人,11705
313351,A4101_出生数,佐賀県,1986年度,人,11272
313352,A4101_出生数,佐賀県,1987年度,人,10568
313353,A4101_出生数,佐賀県,1988年度,人,10217
313354,A4101_出生数,佐賀県,1989年度,人,9416
313355,A4101_出生数,佐賀県,1990年度,人,9555
313356,A4101_出生数,佐賀県,1991年度,人,9397
313357,A4101_出生数,佐賀県,1992年度,人,9170
313358,A4101_出生数,佐賀県,1993年度,人,8978
313359,A4101_出生数,佐賀県,1994年度,人,9264
313360,A4101_出生数,佐賀県,1995年度,人,8729
313361,A4101_出生数,佐賀県,1996年度,人,8941
313362,A4101_出生数,佐賀県,1997年度,人,8909
313363,A4101_出生数,佐賀県,1998年度,人,8741
313364,A4101_出生数,佐賀県,1999年度,人,8551
313365,A4101_出生数,佐賀県,2000年度,人,8745
313366,A4101_出生数,佐賀県,2001年度,人,8561
313367,A4101_出生数,佐賀県,2002年度,人,8202
313368,A4101_出生数,佐賀県,2003年度,人,7898
313369,A4101_出生数,佐賀県,2004年度,人,7844
313370,A4101_出生数,佐賀県,2005年度,人,7508
313371,A4101_出生数,佐賀県,2006年度,人,7647
313372,A4101_出生数,佐賀県,2007年度,人,7703
313373,A4101_出生数,佐賀県,2008年度,人,7819
313374,A4101_出生数,佐賀県,2009年度,人,7518
313375,A4101_出生数,佐賀県,2010年度,人,7640
313376,A4101_出生数,佐賀県,2011年度,人,7613
313377,A4101_出生数,佐賀県,2012年度,人,7440
313378,A4101_出生数,佐賀県,2013年度,人,7276
313379,A4101_出生数,佐賀県,2014年度,人,7159
313380,A4101_出生数,佐賀県,2015年度,人,7064
313381,A4101_出生数,佐賀県,2016年度,人,6811
313382,A4101_出生数,佐賀県,2017年度,人,6743
313383,A4101_出生数,佐賀県,2018年度,人,6535
313384,A4101_出生数,佐賀県,2019年度,人,6231
313385,A4101_出生数,佐賀県,2020年度,人,6004
313386,A4101_出生数,長崎県,1980年度,人,22232
313387,A4101_出生数,長崎県,1981年度,人,22070
313388,A4101_出生数,長崎県,1982年度,人,21707
313389,A4101_出生数,長崎県,1983年度,人,21656
313390,A4101_出生数,長崎県,1984年度,人,21345
313391,A4101_出生数,長崎県,1985年度,人,20365
313392,A4101_出生数,長崎県,1986年度,人,19946
313393,A4101_出生数,長崎県,1987年度,人,18962
313394,A4101_出生数,長崎県,1988年度,人,18233
313395,A4101_出生数,長崎県,1989年度,人,17256
313396,A4101_出生数,長崎県,1990年度,人,16517
313397,A4101_出生数,長崎県,1991年度,人,16667
313398,A4101_出生数,長崎県,1992年度,人,16036
313399,A4101_出生数,長崎県,1993年度,人,15769
313400,A4101_出生数,長崎県,1994年度,人,15952
313401,A4101_出生数,長崎県,1995年度,人,14780
313402,A4101_出生数,長崎県,1996年度,人,15182
313403,A4101_出生数,長崎県,1997年度,人,14431
313404,A4101_出生数,長崎県,1998年度,人,14672
313405,A4101_出生数,長崎県,1999年度,人,14121
313406,A4101_出生数,長崎県,2000年度,人,14098
313407,A4101_出生数,長崎県,2001年度,人,13789
313408,A4101_出生数,長崎県,2002年度,人,13260
313409,A4101_出生数,長崎県,2003年度,人,12971
313410,A4101_出生数,長崎県,2004年度,人,12947
313411,A4101_出生数,長崎県,2005年度,人,12148
313412,A4101_出生数,長崎県,2006年度,人,12410
313413,A4101_出生数,長崎県,2007年度,人,12175
313414,A4101_出生数,長崎県,2008年度,人,12173
313415,A4101_出生数,長崎県,2009年度,人,11838
313416,A4101_出生数,長崎県,2010年度,人,12004
313417,A4101_出生数,長崎県,2011年度,人,11727
313418,A4101_出生数,長崎県,2012年度,人,11723
313419,A4101_出生数,長崎県,2013年度,人,11566
313420,A4101_出生数,長崎県,2014年度,人,11323
313421,A4101_出生数,長崎県,2015年度,人,11020
313422,A4101_出生数,長崎県,2016年度,人,10886
313423,A4101_出生数,長崎県,2017年度,人,10558
313424,A4101_出生数,長崎県,2018年度,人,10135
313425,A4101_出生数,長崎県,2019年度,人,9585
313426,A4101_出生数,長崎県,2020年度,人,9182
313427,A4101_出生数,熊本県,1980年度,人,24446
313428,A4101_出生数,熊本県,1981年度,人,24287
313429,A4101_出生数,熊本県,1982年度,人,23810
313430,A4101_出生数,熊本県,1983年度,人,23929
313431,A4101_出生数,熊本県,1984年度,人,24223
313432,A4101_出生数,熊本県,1985年度,人,23183
313433,A4101_出生数,熊本県,1986年度,人,22427
313434,A4101_出生数,熊本県,1987年度,人,21524
313435,A4101_出生数,熊本県,1988年度,人,20724
313436,A4101_出生数,熊本県,1989年度,人,19702
313437,A4101_出生数,熊本県,1990年度,人,18992
313438,A4101_出生数,熊本県,1991年度,人,19004
313439,A4101_出生数,熊本県,1992年度,人,18571
313440,A4101_出生数,熊本県,1993年度,人,18257
313441,A4101_出生数,熊本県,1994年度,人,18521
313442,A4101_出生数,熊本県,1995年度,人,17895
313443,A4101_出生数,熊本県,1996年度,人,18035
313444,A4101_出生数,熊本県,1997年度,人,17451
313445,A4101_出生数,熊本県,1998年度,人,17443
313446,A4101_出生数,熊本県,1999年度,人,17109
313447,A4101_出生数,熊本県,2000年度,人,17262
313448,A4101_出生数,熊本県,2001年度,人,16960
313449,A4101_出生数,熊本県,2002年度,人,16839
313450,A4101_出生数,熊本県,2003年度,人,16339
313451,A4101_出生数,熊本県,2004年度,人,16313
313452,A4101_出生数,熊本県,2005年度,人,15645
313453,A4101_出生数,熊本県,2006年度,人,16189
313454,A4101_出生数,熊本県,2007年度,人,16307
313455,A4101_出生数,熊本県,2008年度,人,16462
313456,A4101_出生数,熊本県,2009年度,人,16221
313457,A4101_出生数,熊本県,2010年度,人,16246
313458,A4101_出生数,熊本県,2011年度,人,16118
313459,A4101_出生数,熊本県,2012年度,人,15996
313460,A4101_出生数,熊本県,2013年度,人,15954
313461,A4101_出生数,熊本県,2014年度,人,15558
313462,A4101_出生数,熊本県,2015年度,人,15577
313463,A4101_出生数,熊本県,2016年度,人,14894
313464,A4101_出生数,熊本県,2017年度,人,14657
313465,A4101_出生数,熊本県,2018年度,人,14301
313466,A4101_出生数,熊本県,2019年度,人,13305
313467,A4101_出生数,熊本県,2020年度,人,13011
313468,A4101_出生数,大分県,1980年度,人,16296
313469,A4101_出生数,大分県,1981年度,人,15509
313470,A4101_出生数,大分県,1982年度,人,15242
313471,A4101_出生数,大分県,1983年度,人,15317
313472,A4101_出生数,大分県,1984年度,人,14850
313473,A4101_出生数,大分県,1985年度,人,14420
313474,A4101_出生数,大分県,1986年度,人,13954
313475,A4101_出生数,大分県,1987年度,人,13351
313476,A4101_出生数,大分県,1988年度,人,12868
313477,A4101_出生数,大分県,1989年度,人,12189
313478,A4101_出生数,大分県,1990年度,人,11631
313479,A4101_出生数,大分県,1991年度,人,11817
313480,A4101_出生数,大分県,1992年度,人,11509
313481,A4101_出生数,大分県,1993年度,人,11301
313482,A4101_出生数,大分県,1994年度,人,11770
313483,A4101_出生数,大分県,1995年度,人,11125
313484,A4101_出生数,大分県,1996年度,人,11344
313485,A4101_出生数,大分県,1997年度,人,11103
313486,A4101_出生数,大分県,1998年度,人,11129
313487,A4101_出生数,大分県,1999年度,人,10714
313488,A4101_出生数,大分県,2000年度,人,10910
313489,A4101_出生数,大分県,2001年度,人,10891
313490,A4101_出生数,大分県,2002年度,人,10424
313491,A4101_出生数,大分県,2003年度,人,10213
313492,A4101_出生数,大分県,2004年度,人,10024
313493,A4101_出生数,大分県,2005年度,人,9780
313494,A4101_出生数,大分県,2006年度,人,10156
313495,A4101_出生数,大分県,2007年度,人,10162
313496,A4101_出生数,大分県,2008年度,人,10306
313497,A4101_出生数,大分県,2009年度,人,9961
313498,A4101_出生数,大分県,2010年度,人,10072
313499,A4101_出生数,大分県,2011年度,人,9988
313500,A4101_出生数,大分県,2012年度,人,9650
313501,A4101_出生数,大分県,2013年度,人,9605
313502,A4101_出生数,大分県,2014年度,人,9279
313503,A4101_出生数,大分県,2015年度,人,9112
313504,A4101_出生数,大分県,2016年度,人,9059
313505,A4101_出生数,大分県,2017年度,人,8658
313506,A4101_出生数,大分県,2018年度,人,8200
313507,A4101_出生数,大分県,2019年度,人,7624
313508,A4101_出生数,大分県,2020年度,人,7582
313509,A4101_出生数,宮崎県,1980年度,人,16991
313510,A4101_出生数,宮崎県,1981年度,人,16664
313511,A4101_出生数,宮崎県,1982年度,人,16695
313512,A4101_出生数,宮崎県,1983年度,人,16160
313513,A4101_出生数,宮崎県,1984年度,人,16058
313514,A4101_出生数,宮崎県,1985年度,人,15262
313515,A4101_出生数,宮崎県,1986年度,人,14820
313516,A4101_出生数,宮崎県,1987年度,人,14049
313517,A4101_出生数,宮崎県,1988年度,人,13505
313518,A4101_出生数,宮崎県,1989年度,人,12914
313519,A4101_出生数,宮崎県,1990年度,人,12107
313520,A4101_出生数,宮崎県,1991年度,人,12118
313521,A4101_出生数,宮崎県,1992年度,人,12032
313522,A4101_出生数,宮崎県,1993年度,人,11717
313523,A4101_出生数,宮崎県,1994年度,人,12245
313524,A4101_出生数,宮崎県,1995年度,人,11693
313525,A4101_出生数,宮崎県,1996年度,人,11792
313526,A4101_出生数,宮崎県,1997年度,人,11501
313527,A4101_出生数,宮崎県,1998年度,人,11335
313528,A4101_出生数,宮崎県,1999年度,人,10938
313529,A4101_出生数,宮崎県,2000年度,人,11037
313530,A4101_出生数,宮崎県,2001年度,人,11007
